fid,nom_officiel,nom_officiel_en_majuscules,code_insee,code_insee_du_departement,code_insee_de_la_region,codes_siren_des_epci,latitude,longitude
26741,Luemschwiller,LUEMSCHWILLER,"68191","68","44","200066041",47.65786,7.29751
26742,Valdieu-Lutran,VALDIEU-LUTRAN,"68192","68","44","200066033",47.62672,7.05621
26743,Luttenbach-près-Munster,LUTTENBACH-PRES-MUNSTER,"68193","68","44","246800585",48.01652,7.12331
26744,Lutter,LUTTER,"68194","68","44","200066041",47.45814,7.37134
26745,Lutterbach,LUTTERBACH,"68195","68","44","200066009",47.76121,7.27246
26746,Magny,MAGNY,"68196","68","44","200066033",47.60573,7.04603
26747,Magstatt-le-Bas,MAGSTATT-LE-BAS,"68197","68","44","200066058",47.63912,7.41190
26748,Magstatt-le-Haut,MAGSTATT-LE-HAUT,"68198","68","44","200066058",47.62733,7.39434
26749,Malmerspach,MALMERSPACH,"68199","68","44","246800205",47.86038,7.02409
26750,Manspach,MANSPACH,"68200","68","44","200066033",47.61209,7.09291
26751,Masevaux-Niederbruck,MASEVAUX-NIEDERBRUCK,"68201","68","44","246800676",47.77755,6.98931
26752,Mertzen,MERTZEN,"68202","68","44","200066033",47.58715,7.12910
26753,Merxheim,MERXHEIM,"68203","68","44","246800569",47.90945,7.30195
26754,Metzeral,METZERAL,"68204","68","44","246800585",47.99733,7.02446
26755,Meyenheim,MEYENHEIM,"68205","68","44","246800445",47.91526,7.37763
26756,Michelbach-le-Bas,MICHELBACH-LE-BAS,"68207","68","44","200066058",47.59385,7.46496
26757,Michelbach-le-Haut,MICHELBACH-LE-HAUT,"68208","68","44","200066058",47.56339,7.43800
26758,Mittelwihr,MITTELWIHR,"68209","68","44","246800577",48.15061,7.31137
26759,Mittlach,MITTLACH,"68210","68","44","246800585",47.99507,7.01940
26760,Mitzach,MITZACH,"68211","68","44","246800205",47.86054,6.99772
26761,Mœrnach,MOERNACH,"68212","68","44","200066041",47.50995,7.24580
26762,Mollau,MOLLAU,"68213","68","44","246800205",47.85880,6.96578
26763,Montreux-Jeune,MONTREUX-JEUNE,"68214","68","44","200066033",47.60488,7.02432
26764,Montreux-Vieux,MONTREUX-VIEUX,"68215","68","44","200066033",47.62029,7.02168
26765,Mooslargue,MOOSLARGUE,"68216","68","44","200066033",47.51015,7.21276
26766,Moosch,MOOSCH,"68217","68","44","246800205",47.84806,7.03074
26767,Morschwiller-le-Bas,MORSCHWILLER-LE-BAS,"68218","68","44","200066009",47.73406,7.26546
26768,Le Haut Soultzbach,LE HAUT SOULTZBACH,"68219","68","44","246800676",47.73320,7.05180
26769,Muespach,MUESPACH,"68221","68","44","200066041",47.54958,7.37268
26770,Muespach-le-Haut,MUESPACH-LE-HAUT,"68222","68","44","200066041",47.54081,7.40929
26771,Muhlbach-sur-Munster,MUHLBACH-SUR-MUNSTER,"68223","68","44","246800585",48.02824,7.07127
26772,Mulhouse,MULHOUSE,"68224","68","44","200066009",47.74900,7.32544
26773,Munchhouse,MUNCHHOUSE,"68225","68","44","200066025",47.85696,7.44811
26774,Munster,MUNSTER,"68226","68","44","246800585",48.04504,7.14271
26775,Muntzenheim,MUNTZENHEIM,"68227","68","44","246800726",48.10045,7.46914
26776,Munwiller,MUNWILLER,"68228","68","44","246800445",47.93419,7.34771
26777,Murbach,MURBACH,"68229","68","44","246800569",47.91717,7.13424
26778,Nambsheim,NAMBSHEIM,"68230","68","44","200066025",47.94172,7.56445
26779,Neuf-Brisach,NEUF-BRISACH,"68231","68","44","200066025",48.01796,7.52778
26780,Neuwiller,NEUWILLER,"68232","68","44","200066058",47.52440,7.51386
26781,Niederentzen,NIEDERENTZEN,"68234","68","44","246800445",47.94555,7.39699
26782,Niederhergheim,NIEDERHERGHEIM,"68235","68","44","246800445",47.98983,7.39053
26783,Niedermorschwihr,NIEDERMORSCHWIHR,"68237","68","44","246800726",48.10079,7.25917
26784,Niffer,NIFFER,"68238","68","44","200066009",47.71474,7.49817
26785,Oberbruck,OBERBRUCK,"68239","68","44","246800676",47.81895,6.92472
26786,Illtal,ILLTAL,"68240","68","44","200066041",47.56381,7.29998
26787,Oberentzen,OBERENTZEN,"68241","68","44","246800445",47.93732,7.38170
26788,Oberhergheim,OBERHERGHEIM,"68242","68","44","246800445",47.96925,7.40006
26789,Oberlarg,OBERLARG,"68243","68","44","200066041",47.45168,7.23245
26790,Obermorschwihr,OBERMORSCHWIHR,"68244","68","44","246800494",48.02330,7.29464
26791,Obermorschwiller,OBERMORSCHWILLER,"68245","68","44","200066041",47.64185,7.31625
26792,Obersaasheim,OBERSAASHEIM,"68246","68","44","200066025",47.98604,7.55583
26793,Oderen,ODEREN,"68247","68","44","246800205",47.92825,6.99381
26794,Oltingue,OLTINGUE,"68248","68","44","200066041",47.48952,7.40003
26795,Orbey,ORBEY,"68249","68","44","246800551",48.11521,7.13547
26796,Orschwihr,ORSCHWIHR,"68250","68","44","246800569",47.93815,7.22893
26797,Osenbach,OSENBACH,"68251","68","44","246800494",47.99268,7.21671
26798,Ostheim,OSTHEIM,"68252","68","44","246800577",48.15651,7.37268
26799,Ottmarsheim,OTTMARSHEIM,"68253","68","44","200066009",47.78630,7.49298
26800,Petit-Landau,PETIT-LANDAU,"68254","68","44","200066009",47.73471,7.50897
26801,Pfaffenheim,PFAFFENHEIM,"68255","68","44","246800494",47.99598,7.25896
26802,Pfastatt,PFASTATT,"68256","68","44","200066009",47.76914,7.29507
26803,Pfetterhouse,PFETTERHOUSE,"68257","68","44","200066033",47.50691,7.16805
26804,Pulversheim,PULVERSHEIM,"68258","68","44","200066009",47.84175,7.29908
26805,Raedersdorf,RAEDERSDORF,"68259","68","44","200066041",47.47104,7.35381
26806,Raedersheim,RAEDERSHEIM,"68260","68","44","246800569",47.88510,7.27783
26807,Rammersmatt,RAMMERSMATT,"68261","68","44","200036465",47.79409,7.05834
26808,Ranspach,RANSPACH,"68262","68","44","246800205",47.90530,7.02183
26809,Ranspach-le-Bas,RANSPACH-LE-BAS,"68263","68","44","200066058",47.58747,7.44515
26810,Ranspach-le-Haut,RANSPACH-LE-HAUT,"68264","68","44","200066058",47.57984,7.41937
26811,Rantzwiller,RANTZWILLER,"68265","68","44","200066058",47.64910,7.37183
26812,Réguisheim,REGUISHEIM,"68266","68","44","246800445",47.89164,7.37070
26813,Reiningue,REININGUE,"68267","68","44","200066009",47.75530,7.22013
26814,Retzwiller,RETZWILLER,"68268","68","44","200066033",47.62955,7.08779
26815,Ribeauvillé,RIBEAUVILLE,"68269","68","44","246800577",48.20636,7.28657
26816,Richwiller,RICHWILLER,"68270","68","44","200066009",47.78448,7.28191
26817,Riedisheim,RIEDISHEIM,"68271","68","44","200066009",47.74007,7.36588
26818,Riespach,RIESPACH,"68273","68","44","200066041",47.53610,7.28905
26819,Rimbach-près-Guebwiller,RIMBACH-PRES-GUEBWILLER,"68274","68","44","246800569",47.90433,7.15317
26820,Rimbach-près-Masevaux,RIMBACH-PRES-MASEVAUX,"68275","68","44","246800676",47.83422,6.94195
26821,Rimbachzell,RIMBACHZELL,"68276","68","44","246800569",47.89780,7.17389
26822,Riquewihr,RIQUEWIHR,"68277","68","44","246800577",48.17880,7.27318
26823,Rixheim,RIXHEIM,"68278","68","44","200066009",47.74980,7.40717
26824,Roderen,RODEREN,"68279","68","44","200036465",47.77881,7.08627
26825,Rodern,RODERN,"68280","68","44","246800577",48.23721,7.31429
26826,Roggenhouse,ROGGENHOUSE,"68281","68","44","200066025",47.88480,7.47454
26827,Romagny,ROMAGNY,"68282","68","44","200066033",47.61108,7.06697
26828,Rombach-le-Franc,ROMBACH-LE-FRANC,"68283","68","44","246800395",48.29343,7.24306
26829,Roppentzwiller,ROPPENTZWILLER,"68284","68","44","200066041",47.53779,7.32915
26830,Rorschwihr,RORSCHWIHR,"68285","68","44","246800577",48.21867,7.36682
26831,Rosenau,ROSENAU,"68286","68","44","200066058",47.63880,7.54162
26832,Rouffach,ROUFFACH,"68287","68","44","246800494",47.96889,7.27264
26833,Ruederbach,RUEDERBACH,"68288","68","44","200066041",47.55484,7.25795
26834,Ruelisheim,RUELISHEIM,"68289","68","44","200066009",47.82285,7.35231
26835,Rustenhart,RUSTENHART,"68290","68","44","200066025",47.94120,7.47598
26836,Rumersheim-le-Haut,RUMERSHEIM-LE-HAUT,"68291","68","44","200066025",47.85356,7.51711
26837,Saint-Amarin,SAINT-AMARIN,"68292","68","44","246800205",47.88812,7.04169
26838,Saint-Cosme,SAINT-COSME,"68293","68","44","200066033",47.68103,7.05365
26839,Sainte-Croix-aux-Mines,SAINTE-CROIX-AUX-MINES,"68294","68","44","246800395",48.26814,7.20782
26840,Sainte-Croix-en-Plaine,SAINTE-CROIX-EN-PLAINE,"68295","68","44","246800726",48.01066,7.39546
26841,Saint-Hippolyte,SAINT-HIPPOLYTE,"68296","68","44","246800577",48.23892,7.34493
26842,Saint-Louis,SAINT-LOUIS,"68297","68","44","200066058",47.60216,7.54069
26843,Sainte-Marie-aux-Mines,SAINTE-MARIE-AUX-MINES,"68298","68","44","246800395",48.22875,7.16912
26844,Saint-Ulrich,SAINT-ULRICH,"68299","68","44","200066033",47.59118,7.11261
26845,Sausheim,SAUSHEIM,"68300","68","44","200066009",47.78218,7.40037
26846,Schlierbach,SCHLIERBACH,"68301","68","44","200066058",47.68467,7.43032
26847,Schweighouse-Thann,SCHWEIGHOUSE-THANN,"68302","68","44","200036465",47.74898,7.17528
26848,Schwoben,SCHWOBEN,"68303","68","44","200066041",47.60777,7.29789
26849,Sentheim,SENTHEIM,"68304","68","44","246800676",47.75449,7.04947
26850,Seppois-le-Bas,SEPPOIS-LE-BAS,"68305","68","44","200066033",47.53807,7.16878
26851,Seppois-le-Haut,SEPPOIS-LE-HAUT,"68306","68","44","200066033",47.52991,7.18871
26852,Sewen,SEWEN,"68307","68","44","246800676",47.80770,6.88007
26853,Sickert,SICKERT,"68308","68","44","246800676",47.79198,6.98671
26854,Sierentz,SIERENTZ,"68309","68","44","200066058",47.66194,7.46676
26855,Sondernach,SONDERNACH,"68311","68","44","246800585",47.97798,7.07387
26856,Sondersdorf,SONDERSDORF,"68312","68","44","200066041",47.47692,7.33324
26857,Soppe-le-Bas,SOPPE-LE-BAS,"68313","68","44","246800676",47.71901,7.09086
26858,Soultz-Haut-Rhin,SOULTZ-HAUT-RHIN,"68315","68","44","246800569",47.88274,7.17907
26859,Soultzbach-les-Bains,SOULTZBACH-LES-BAINS,"68316","68","44","246800585",48.02789,7.20347
26860,Soultzeren,SOULTZEREN,"68317","68","44","246800585",48.08282,7.09212
26861,Soultzmatt,SOULTZMATT,"68318","68","44","246800569",47.97031,7.21243
26862,Spechbach,SPECHBACH,"68320","68","44","200066041",47.67926,7.22498
26863,Staffelfelden,STAFFELFELDEN,"68321","68","44","200066009",47.82719,7.25269
26864,Steinbach,STEINBACH,"68322","68","44","200036465",47.82233,7.13945
26865,Steinbrunn-le-Bas,STEINBRUNN-LE-BAS,"68323","68","44","200066009",47.67636,7.36386
26866,Steinbrunn-le-Haut,STEINBRUNN-LE-HAUT,"68324","68","44","200066058",47.65991,7.34126
26867,Steinsoultz,STEINSOULTZ,"68325","68","44","200066041",47.55824,7.34608
26868,Sternenberg,STERNENBERG,"68326","68","44","200066033",47.69473,7.09118
26869,Stetten,STETTEN,"68327","68","44","200066058",47.62384,7.41902
26870,Storckensohn,STORCKENSOHN,"68328","68","44","246800205",47.86465,6.94313
26871,Stosswihr,STOSSWIHR,"68329","68","44","246800585",48.05499,7.06053
26872,Strueth,STRUETH,"68330","68","44","200066033",47.57576,7.11600
26873,Sundhoffen,SUNDHOFFEN,"68331","68","44","246800726",48.04305,7.42185
26874,Tagolsheim,TAGOLSHEIM,"68332","68","44","200066041",47.65537,7.26465
26875,Tagsdorf,TAGSDORF,"68333","68","44","200066041",47.62061,7.30105
26876,Thann,THANN,"68334","68","44","200036465",47.81409,7.09467
26877,Thannenkirch,THANNENKIRCH,"68335","68","44","246800577",48.23303,7.29317
26878,Traubach-le-Bas,TRAUBACH-LE-BAS,"68336","68","44","200066033",47.65541,7.09435
26879,Traubach-le-Haut,TRAUBACH-LE-HAUT,"68337","68","44","200066033",47.67029,7.09493
26880,Turckheim,TURCKHEIM,"68338","68","44","246800726",48.08637,7.25117
26881,Ueberstrass,UEBERSTRASS,"68340","68","44","200066033",47.54626,7.15287
26882,Uffheim,UFFHEIM,"68341","68","44","200066058",47.64448,7.43788
26883,Uffholtz,UFFHOLTZ,"68342","68","44","200036465",47.82959,7.16481
26884,Ungersheim,UNGERSHEIM,"68343","68","44","200066009",47.87347,7.30544
26885,Urbès,URBES,"68344","68","44","246800205",47.87997,6.92758
26886,Urschenheim,URSCHENHEIM,"68345","68","44","200066025",48.08050,7.49076
26887,Vieux-Ferrette,VIEUX-FERRETTE,"68347","68","44","200066041",47.50886,7.30496
26888,Vieux-Thann,VIEUX-THANN,"68348","68","44","200036465",47.80502,7.12709
26889,Village-Neuf,VILLAGE-NEUF,"68349","68","44","200066058",47.61002,7.56863
26890,Vœgtlinshoffen,VOEGTLINSHOFFEN,"68350","68","44","246800494",48.02388,7.26209
26891,Vogelgrun,VOGELGRUN,"68351","68","44","200066025",48.01065,7.58486
26892,Volgelsheim,VOLGELSHEIM,"68352","68","44","200066025",48.02389,7.54508
26893,Wahlbach,WAHLBACH,"68353","68","44","200066058",47.62983,7.34612
26894,Walbach,WALBACH,"68354","68","44","246800726",48.07037,7.20786
26895,Waldighofen,WALDIGHOFEN,"68355","68","44","200066041",47.54823,7.31680
26896,Walheim,WALHEIM,"68356","68","44","200066041",47.64138,7.26975
26897,Waltenheim,WALTENHEIM,"68357","68","44","200066058",47.65523,7.42251
26898,Wasserbourg,WASSERBOURG,"68358","68","44","246800585",47.99712,7.15331
26899,Wattwiller,WATTWILLER,"68359","68","44","200036465",47.84179,7.17571
26900,Weckolsheim,WECKOLSHEIM,"68360","68","44","200066025",48.00310,7.49760
26901,Wegscheid,WEGSCHEID,"68361","68","44","246800676",47.81520,6.97691
26902,Wentzwiller,WENTZWILLER,"68362","68","44","200066058",47.54777,7.47303
26903,Werentzhouse,WERENTZHOUSE,"68363","68","44","200066041",47.52069,7.36212
26904,Westhalten,WESTHALTEN,"68364","68","44","246800494",47.96676,7.25585
26905,Wettolsheim,WETTOLSHEIM,"68365","68","44","246800726",48.05194,7.30649
26906,Wickerschwihr,WICKERSCHWIHR,"68366","68","44","246800726",48.11103,7.44017
26907,Widensolen,WIDENSOLEN,"68367","68","44","200066025",48.05816,7.48308
26908,Wihr-au-Val,WIHR-AU-VAL,"68368","68","44","246800585",48.05476,7.19799
26909,Wildenstein,WILDENSTEIN,"68370","68","44","246800205",47.98762,6.96446
26910,Willer,WILLER,"68371","68","44","200066041",47.58005,7.32473
26911,Willer-sur-Thur,WILLER-SUR-THUR,"68372","68","44","200036465",47.85183,7.08008
26912,Winkel,WINKEL,"68373","68","44","200066041",47.45877,7.26456
26913,Wintzenheim,WINTZENHEIM,"68374","68","44","246800726",48.06344,7.27117
26914,Wittelsheim,WITTELSHEIM,"68375","68","44","200066009",47.79869,7.24015
26915,Wittenheim,WITTENHEIM,"68376","68","44","200066009",47.81062,7.31260
26916,Wittersdorf,WITTERSDORF,"68377","68","44","200066041",47.61599,7.27309
26917,Wolfersdorf,WOLFERSDORF,"68378","68","44","200066033",47.64310,7.10588
26918,Wolfgantzen,WOLFGANTZEN,"68379","68","44","200066025",48.02807,7.49683
26919,Wolschwiller,WOLSCHWILLER,"68380","68","44","200066041",47.45654,7.40684
26920,Wuenheim,WUENHEIM,"68381","68","44","246800569",47.86903,7.18601
26921,Zaessingue,ZAESSINGUE,"68382","68","44","200066058",47.61993,7.37274
26922,Zellenberg,ZELLENBERG,"68383","68","44","246800577",48.17380,7.34096
26923,Zillisheim,ZILLISHEIM,"68384","68","44","200066009",47.68566,7.30303
26924,Zimmerbach,ZIMMERBACH,"68385","68","44","246800726",48.07467,7.23050
26925,Zimmersheim,ZIMMERSHEIM,"68386","68","44","200066009",47.71876,7.38234
26926,Affoux,AFFOUX,"69001","69","84","200040566",45.84377,4.41331
26927,Aigueperse,AIGUEPERSE,"69002","69","84","200067817",46.28014,4.42408
26928,Albigny-sur-Saône,ALBIGNY-SUR-SAONE,"69003","69","84","200046977",45.86410,4.83063
26929,Alix,ALIX,"69004","69","84","200040574",45.91708,4.65378
26930,Ambérieux,AMBERIEUX,"69005","69","84","200040574",45.92862,4.74037
26931,Amplepuis,AMPLEPUIS,"69006","69","84","200040566",45.96473,4.32841
26932,Ampuis,AMPUIS,"69007","69","84","200077014",45.50341,4.80307
26933,Ancy,ANCY,"69008","69","84","200040566",45.83235,4.50383
26934,Anse,ANSE,"69009","69","84","200040574",45.94254,4.70820
26935,L'Arbresle,L'ARBRESLE,"69010","69","84","246900625",45.83533,4.60831
26936,Les Ardillats,LES ARDILLATS,"69012","69","84","200067817",46.18924,4.53679
26937,Arnas,ARNAS,"69013","69","84","200040590",46.01855,4.71097
26938,Aveize,AVEIZE,"69014","69","84","200066587",45.67930,4.47538
26939,Azolette,AZOLETTE,"69016","69","84","200067817",46.19182,4.41393
26940,Bagnols,BAGNOLS,"69017","69","84","200040574",45.90911,4.62034
26941,Beaujeu,BEAUJEU,"69018","69","84","200067817",46.15694,4.58380
26942,Belleville-en-Beaujolais,BELLEVILLE-EN-BEAUJOLAIS,"69019","69","84","200067817",46.11567,4.72649
26943,Belmont-d'Azergues,BELMONT-D'AZERGUES,"69020","69","84","200040574",45.86752,4.66781
26944,Bessenay,BESSENAY,"69021","69","84","246900625",45.77419,4.54694
26945,Bibost,BIBOST,"69022","69","84","246900625",45.79666,4.54869
26946,Blacé,BLACE,"69023","69","84","200040590",46.03490,4.63539
26947,Val d'Oingt,VAL D'OINGT,"69024","69","84","200040574",45.93568,4.57249
26948,Le Breuil,LE BREUIL,"69026","69","84","200040574",45.89098,4.59163
26949,Brignais,BRIGNAIS,"69027","69","84","246900757",45.67785,4.75272
26950,Brindas,BRINDAS,"69028","69","84","246900724",45.72059,4.70337
26951,Bron,BRON,"69029","69","84","200046977",45.73468,4.91194
26952,Brullioles,BRULLIOLES,"69030","69","84","200066587",45.76336,4.49272
26953,Brussieu,BRUSSIEU,"69031","69","84","200066587",45.74719,4.51782
26954,Bully,BULLY,"69032","69","84","246900625",45.85930,4.58064
26955,Cailloux-sur-Fontaines,CAILLOUX-SUR-FONTAINES,"69033","69","84","200046977",45.86035,4.88402
26956,Caluire-et-Cuire,CALUIRE-ET-CUIRE,"69034","69","84","200046977",45.79765,4.85160
26957,Cenves,CENVES,"69035","69","84","200067817",46.27923,4.66057
26958,Cercié,CERCIE,"69036","69","84","200067817",46.12542,4.66757
26959,Chambost-Allières,CHAMBOST-ALLIERES,"69037","69","84","200040566",46.01535,4.51058
26960,Chambost-Longessaigne,CHAMBOST-LONGESSAIGNE,"69038","69","84","200066587",45.77420,4.37958
26961,Chamelet,CHAMELET,"69039","69","84","200040574",45.98450,4.49897
26962,Champagne-au-Mont-d'Or,CHAMPAGNE-AU-MONT-D'OR,"69040","69","84","200046977",45.79837,4.78656
26963,La Chapelle-sur-Coise,LA CHAPELLE-SUR-COISE,"69042","69","84","200066587",45.65014,4.49575
26964,Chaponost,CHAPONOST,"69043","69","84","246900757",45.70906,4.74555
26965,Charbonnières-les-Bains,CHARBONNIERES-LES-BAINS,"69044","69","84","200046977",45.78011,4.74326
26966,Charentay,CHARENTAY,"69045","69","84","200067817",46.08420,4.68959
26967,Charly,CHARLY,"69046","69","84","200046977",45.65088,4.79035
26968,Charnay,CHARNAY,"69047","69","84","200040574",45.89144,4.66065
26969,Chasselay,CHASSELAY,"69049","69","84","200040574",45.87487,4.77053
26970,Châtillon,CHATILLON,"69050","69","84","200040574",45.87073,4.64202
26971,Chaussan,CHAUSSAN,"69051","69","84","246900740",45.63728,4.63404
26972,Chazay-d'Azergues,CHAZAY-D'AZERGUES,"69052","69","84","200040574",45.87617,4.70909
26973,Chénas,CHENAS,"69053","69","84","200067817",46.21694,4.70826
26974,Chénelette,CHENELETTE,"69054","69","84","200040566",46.16948,4.49122
26975,Les Chères,LES CHERES,"69055","69","84","200040574",45.89319,4.74332
26976,Chessy,CHESSY,"69056","69","84","200040574",45.89071,4.61688
26977,Chevinay,CHEVINAY,"69057","69","84","246900625",45.77334,4.59628
26978,Chiroubles,CHIROUBLES,"69058","69","84","200067817",46.18556,4.65588
26979,Civrieux-d'Azergues,CIVRIEUX-D'AZERGUES,"69059","69","84","200040574",45.85471,4.71114
26980,Claveisolles,CLAVEISOLLES,"69060","69","84","200040566",46.09757,4.51136
26981,Cogny,COGNY,"69061","69","84","200040590",45.98743,4.60987
26982,Coise,COISE,"69062","69","84","200066587",45.61453,4.46930
26983,Collonges-au-Mont-d'Or,COLLONGES-AU-MONT-D'OR,"69063","69","84","200046977",45.82209,4.84260
26984,Condrieu,CONDRIEU,"69064","69","84","200077014",45.47380,4.75740
26985,Corcelles-en-Beaujolais,CORCELLES-EN-BEAUJOLAIS,"69065","69","84","200067817",46.15370,4.72548
26986,Cours,COURS,"69066","69","84","200040566",46.10590,4.34522
26987,Courzieu,COURZIEU,"69067","69","84","246900625",45.74080,4.57054
26988,Couzon-au-Mont-d'Or,COUZON-AU-MONT-D'OR,"69068","69","84","200046977",45.84797,4.82176
26989,Craponne,CRAPONNE,"69069","69","84","200046977",45.74601,4.72688
26990,Cublize,CUBLIZE,"69070","69","84","200040566",46.02442,4.38728
26991,Curis-au-Mont-d'Or,CURIS-AU-MONT-D'OR,"69071","69","84","200046977",45.86919,4.81836
26992,Dardilly,DARDILLY,"69072","69","84","200046977",45.81219,4.74691
26993,Denicé,DENICE,"69074","69","84","200040590",46.00478,4.65172
26994,Dième,DIEME,"69075","69","84","200040566",45.96272,4.46060
26995,Dommartin,DOMMARTIN,"69076","69","84","246900625",45.83562,4.71496
26996,Dracé,DRACE,"69077","69","84","200067817",46.15376,4.77399
26997,Duerne,DUERNE,"69078","69","84","200066587",45.68107,4.52291
26998,Échalas,ECHALAS,"69080","69","84","200077014",45.55066,4.72981
26999,Écully,ECULLY,"69081","69","84","200046977",45.78188,4.77264
27000,Émeringes,EMERINGES,"69082","69","84","200067817",46.22502,4.67276
27001,Éveux,EVEUX,"69083","69","84","246900625",45.82464,4.62208
27002,Fleurie,FLEURIE,"69084","69","84","200067817",46.19544,4.69259
27003,Fleurieu-sur-Saône,FLEURIEU-SUR-SAONE,"69085","69","84","200046977",45.85939,4.85088
27004,Fleurieux-sur-l'Arbresle,FLEURIEUX-SUR-L'ARBRESLE,"69086","69","84","246900625",45.83958,4.65229
27005,Fontaines-Saint-Martin,FONTAINES-SAINT-MARTIN,"69087","69","84","200046977",45.84320,4.85445
27006,Fontaines-sur-Saône,FONTAINES-SUR-SAONE,"69088","69","84","200046977",45.82845,4.85633
27007,Francheville,FRANCHEVILLE,"69089","69","84","200046977",45.73801,4.75622
27008,Frontenas,FRONTENAS,"69090","69","84","200040574",45.92232,4.63108
27009,Givors,GIVORS,"69091","69","84","200046977",45.58135,4.75797
27010,Gleizé,GLEIZE,"69092","69","84","200040590",45.99100,4.68776
27011,Grandris,GRANDRIS,"69093","69","84","200040566",46.03334,4.45926
27012,Grézieu-la-Varenne,GREZIEU-LA-VARENNE,"69094","69","84","246900724",45.74802,4.68975
27013,Grézieu-le-Marché,GREZIEU-LE-MARCHE,"69095","69","84","200066587",45.66199,4.42097
27014,Grigny-sur-Rhône,GRIGNY-SUR-RHONE,"69096","69","84","200046977",45.60860,4.78717
27015,Les Haies,LES HAIES,"69097","69","84","200077014",45.51235,4.73797
27016,Les Halles,LES HALLES,"69098","69","84","200066587",45.71585,4.43504
27017,Haute-Rivoire,HAUTE-RIVOIRE,"69099","69","84","200066587",45.71474,4.40533
27018,Irigny,IRIGNY,"69100","69","84","200046977",45.67494,4.81794
27019,Joux,JOUX,"69102","69","84","200040566",45.89035,4.36772
27020,Juliénas,JULIENAS,"69103","69","84","200067817",46.24212,4.70376
27021,Jullié,JULLIE,"69104","69","84","200067817",46.24347,4.66528
27022,Lacenas,LACENAS,"69105","69","84","200040590",45.98642,4.64653
27023,Lachassagne,LACHASSAGNE,"69106","69","84","200040574",45.92737,4.67932
27024,Lamure-sur-Azergues,LAMURE-SUR-AZERGUES,"69107","69","84","200040566",46.05301,4.50828
27025,Lancié,LANCIE,"69108","69","84","200067817",46.17292,4.72499
27026,Lantignié,LANTIGNIE,"69109","69","84","200067817",46.15490,4.61854
27027,Larajasse,LARAJASSE,"69110","69","84","200066587",45.60802,4.51438
27028,Légny,LEGNY,"69111","69","84","200040574",45.90432,4.57493
27029,Lentilly,LENTILLY,"69112","69","84","246900625",45.81247,4.67038
27030,Létra,LETRA,"69113","69","84","200040574",45.97216,4.52719
27031,Porte des Pierres Dorées,PORTE DES PIERRES DOREES,"69114","69","84","200040574",45.96465,4.64910
27032,Limas,LIMAS,"69115","69","84","200040590",45.97221,4.71887
27033,Limonest,LIMONEST,"69116","69","84","200046977",45.83094,4.77119
27034,Lissieu,LISSIEU,"69117","69","84","200046977",45.85519,4.74532
27035,Loire-sur-Rhône,LOIRE-SUR-RHONE,"69118","69","84","200077014",45.54668,4.78254
27036,Longes,LONGES,"69119","69","84","200077014",45.50436,4.67981
27037,Longessaigne,LONGESSAIGNE,"69120","69","84","200066587",45.78538,4.42670
27038,Lozanne,LOZANNE,"69121","69","84","200040574",45.85292,4.68475
27039,Lucenay,LUCENAY,"69122","69","84","200040574",45.91337,4.70870
27040,Lyon,LYON,"69123","69","84","200046977",45.75492,4.83634
27041,Marchampt,MARCHAMPT,"69124","69","84","200067817",46.10830,4.56130
27042,Marcilly-d'Azergues,MARCILLY-D'AZERGUES,"69125","69","84","200040574",45.86863,4.73072
27043,Marcy,MARCY,"69126","69","84","200040574",45.91422,4.67548
27044,Marcy-l'Étoile,MARCY-L'ETOILE,"69127","69","84","200046977",45.78501,4.71145
27045,Meaux-la-Montagne,MEAUX-LA-MONTAGNE,"69130","69","84","200040566",46.04600,4.42182
27046,Messimy,MESSIMY,"69131","69","84","246900724",45.69899,4.67254
27047,Meys,MEYS,"69132","69","84","200066587",45.68188,4.40069
27048,Millery,MILLERY,"69133","69","84","246900757",45.63114,4.77843
27049,Moiré,MOIRE,"69134","69","84","200040574",45.92577,4.60122
27050,Deux-Grosnes,DEUX-GROSNES,"69135","69","84","200067817",46.23489,4.55964
27051,Montagny,MONTAGNY,"69136","69","84","246900757",45.62498,4.74991
27052,Montmelas-Saint-Sorlin,MONTMELAS-SAINT-SORLIN,"69137","69","84","200040590",46.01803,4.60186
27053,Montromant,MONTROMANT,"69138","69","84","200066587",45.71098,4.53472
27054,Montrottier,MONTROTTIER,"69139","69","84","200066587",45.80083,4.46322
27055,Morancé,MORANCE,"69140","69","84","200040574",45.89436,4.69994
27056,Mornant,MORNANT,"69141","69","84","246900740",45.61631,4.67347
27057,La Mulatière,LA MULATIERE,"69142","69","84","200046977",45.73015,4.81266
27058,Neuville-sur-Saône,NEUVILLE-SUR-SAONE,"69143","69","84","200046977",45.88344,4.84422
27059,Odenas,ODENAS,"69145","69","84","200067817",46.09361,4.64497
27060,Orliénas,ORLIENAS,"69148","69","84","246900740",45.66120,4.72041
27061,Oullins-Pierre-Bénite,OULLINS-PIERRE-BENITE,"69149","69","84","200046977",45.70846,4.81515
27062,Le Perréon,LE PERREON,"69151","69","84","200040590",46.06936,4.58037
27063,Poleymieux-au-Mont-d'Or,POLEYMIEUX-AU-MONT-D'OR,"69153","69","84","200046977",45.85549,4.79452
27064,Pollionnay,POLLIONNAY,"69154","69","84","246900724",45.76842,4.65924
27065,Pomeys,POMEYS,"69155","69","84","200066587",45.64608,4.44561
